Id,X,Y,Topic,NearestNeighbor,NearestNeighborDistance
1364430908,4.980457,7.4235086,ai art; image ai; art | art ai artists | artists make able,304,0.11760786350650668
1364618597,3.423338,9.117513,,190,0.06799776713529852
1364624170,1.8273573,7.242261,python txt2img; txt2img py; txt2img | txt2img n_samples prompt | n_samples dreamstudio txt2img py,380,0.09503413443762954
1364773104,2.18559,7.277002,img2img py; using img2img; img2img | image input background | background output img2img,555,0.08761078213062513
1364818151,-0.8688528,9.7457285,import cv2; run txt2img; txt2img py | module modulenotfounderror ldm | module named txt2img py util ldm,230,0.04581843798664873
1364868222,3.0789351,9.295201,,599,0.04327435831471602
1364877323,-0.1245847,5.4482346,,67,0.050543577331103276
1365031466,-0.13116997,4.9009414,radeon pro; intel gpu; amd gpu | gpu support amd | pro requirements radeon pro,413,0.0346039880619488
1365349820,3.6348758,6.768611,image output; images; text | things like example | things like engine processing,107,0.037092683989992846
1365427282,-1.9684497,9.486976,conda environment; conda env; creating conda | environment conda env | environment yaml conda env env create,305,0.03224488866054795
1365584366,0.014544427,5.201934,cuda gpu; export cuda_visible_devices; cuda_visible_devices | gpu echo degrees | echo set degrees,96,0.08257585593702642
1365737981,4.9145403,7.8148804,train images; image model; train model | model product images | embedding sense train,486,0.028082936397837897
1365950538,0.44948122,5.112686,multi gpu; multiple gpus; using gpu | gpus gpu multiple | gpus cuda_visible_devices crashes,240,0.03190702567751514
1366178112,3.5901718,6.785912,,251,0.028544825440727277
1366482750,-0.85592157,9.701773,,220,0.04581843798664873
1366490865,-0.95344645,9.4593,pytorch_lightning; torchvision io; pytorch_lightning utilities | function archive reading | failed archive jit,681,0.014330790509169623
1366545987,0.5944052,5.8092723,usage gpu; vram usage; image generation | vram generation generations | generation bot gpu,131,0.09408814046236931
1366990584,-0.46440485,5.714565,management pytorch_cuda_alloc_conf; pytorch_cuda_alloc_conf; cuda memory | memory gib reserved | cuda memory gib allocated avoid fragmentation,101,0.06420538759898961
1367032229,0.6005283,9.799522,import stablediffusionpipeline; import autocast; pipeline_utils py | pipe stablediffusionpipeline import | pipe prompt utils autocast diffusers,634,0.023345660620505405
1367039483,-1.9067861,9.300022,conda environment; conda env; creating conda | environment conda env | environment yaml conda env env create,165,0.03247562784987653
1367198792,2.1381314,7.847244,,337,0.07822861184017157
1367259950,3.773136,8.91806,autoencoder; autoencoder kl; auto | autoencoder latent vae | autoencoder dataset latent space,381,0.026041929230521392
1367263413,2.0127904,11.240804,invisible watermark; watermark; imwatermark error | watermark nsfw safety | invisible watermark remove discord,203,0.012212027706714508
1367412246,3.5287957,8.199029,resolution image; image synthesis; super resolution | semantic image synthesis | semantic super resolution image synthesis,288,0.04738402558099541
1367480407,0.48137754,5.11186,multi gpu; multiple gpus; using gpu | gpus gpu multiple | gpus cuda_visible_devices crashes,635,0.030897575749076856
1367503379,0.78988284,5.7876253,usage gpu; vram usage; image generation | vram generation generations | generation bot gpu,131,0.12191507015891168
1367595822,4.792512,7.524448,,160,0.1455799485558959
1367650108,2.3698614,7.562268,image batch; seed image; batch img2img | seed particular noise | seed noise steps,69,0.029968706042628034
1367918177,5.5907793,8.832,repo; release; upcoming | release repo strategy | release strategy text2image,204,0.021642963280597845
1367986741,-0.59545577,8.731027,,153,0.32225035979853633
1368152008,-0.5873394,8.24788,proxyerror connect; proxyerror; proxyerror httpsconnectionpool | proxyerror port access | proxyerror httpsconnectionpool huggingface port port 443,572,0.07960331030456144
1368170425,-0.5406658,7.832097,,468,0.09159390203970623
1368386506,3.0929682,7.572738,diffusion model; diffusion based; diffusion latent | model diffusion chinese | diffusion model model possible,268,0.12271124666781512
1368415133,-0.20195845,5.7501054,,702,0.07691659553128025
1368434929,3.0943115,10.096076,,378,0.08536960526513353
1368580966,3.607616,6.8085065,prompt images; text prompt; prompt image | info image prompt | image info prompts scale,229,0.028544825440727277
1368595253,2.4632752,7.633683,image batch; seed image; batch img2img | seed particular noise | seed noise steps,243,0.11758531555088952
1368650105,-0.31482908,9.395797,colab error; modulenotfounderror module; error running | modulenotfounderror notebook colab | notebook modulenotfounderror module module named,480,0.13995443640922797
1368660302,-0.37029314,7.2051597,,371,0.1211823329784568
1368717968,5.581554,8.639017,repo; release; upcoming | release repo strategy | release strategy text2image,33,0.07536525735103736
1368754115,-0.51027554,9.932883,import cv2; run txt2img; txt2img py | module modulenotfounderror ldm | module named txt2img py util ldm,717,0.0316093851554612
1368866547,0.8935816,9.522395,error; vision_model; bias vision_model | line file diffusion | encoder layers vision_model encoder py line,13,0.038975843933044076
